12/05-15:38:24.733698 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920873,0x310C3E03,,0x5A4,64,0,57639,52,53248,,,,
12/05-15:38:24.733708 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920873,0x310C3E5A,,0x5A4,64,0,57640,52,53248,,,,
12/05-15:38:24.733723 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920873,0x310C3EF1,,0x5A4,64,0,57641,52,53248,,,,
12/05-15:38:24.733730 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920873,0x310C3F2A,,0x5A4,64,0,57642,52,53248,,,,
12/05-15:38:24.733736 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920873,0x310C3F4C,,0x5A4,64,0,57643,52,53248,,,,
12/05-15:38:24.770899 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x67,***AP***,0xA5920873,0x310C3F4C,,0x5A4,64,0,57644,89,91136,,,,
12/05-15:38:24.947047 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920898,0x310C408F,,0x5A4,64,0,57645,52,53248,,,,
12/05-15:38:24.970845 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x62,***AP***,0xA5920898,0x310C408F,,0x5A4,64,0,57646,84,86016,,,,
12/05-15:38:25.160463 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208B8,0x310C40AD,,0x5A4,64,0,57647,52,53248,,,,
12/05-15:38:25.228159 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x64,***AP***,0xA59208B8,0x310C40AD,,0x5A4,64,0,57648,86,88064,,,,
12/05-15:38:25.470551 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208DA,0x310C40CF,,0x5A4,64,0,57649,52,53248,,,,
12/05-15:38:25.486345 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208DA,0x310C4106,,0x5A4,64,0,57650,52,53248,,,,
12/05-15:38:25.486371 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208DA,0x310C415D,,0x5A4,64,0,57651,52,53248,,,,
12/05-15:38:25.486378 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208DA,0x310C41F4,,0x5A4,64,0,57652,52,53248,,,,
12/05-15:38:25.486397 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208DA,0x310C4223,,0x5A4,64,0,57653,52,53248,,,,
12/05-15:38:25.486404 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208DA,0x310C4245,,0x5A4,64,0,57654,52,53248,,,,
12/05-15:38:25.541740 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x66,***AP***,0xA59208DA,0x310C4245,,0x5A4,64,0,57655,88,90112,,,,
12/05-15:38:25.704619 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208FE,0x310C42DC,,0x5A4,64,0,57656,52,53248,,,,
12/05-15:38:25.704641 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208FE,0x310C436C,,0x5A4,64,0,57657,52,53248,,,,
12/05-15:38:25.704646 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA59208FE,0x310C438E,,0x5A4,64,0,57658,52,53248,,,,
12/05-15:38:25.741186 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x62,***AP***,0xA59208FE,0x310C438E,,0x5A4,64,0,57659,84,86016,,,,
12/05-15:38:25.762801 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.153,44978,64233184188,5228,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A****,0xAD3B2457,0xC52B02A9,,0x196,64,0,40168,52,53248,,,,
12/05-15:38:25.809976 ,129,20,1,TCP session without 3-way handshake,TCP,64233184188,5228,192.168.1.153,44978,C4:EA:1D:17:4D:D4,00:24:9B:04:34:61,0x42,***A****,0xC52B02A9,0xAD3B2458,,0x103,106,0,43966,52,53248,,,,
12/05-15:38:25.901015 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x64,***AP***,0xA592091E,0x310C43AC,,0x5A4,64,0,57660,86,88064,,,,
12/05-15:38:26.060533 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920940,0x310C4405,,0x5A4,64,0,57661,52,53248,,,,
12/05-15:38:26.071837 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920940,0x310C4447,,0x5A4,64,0,57662,52,53248,,,,
12/05-15:38:26.088733 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x62,***AP***,0xA5920940,0x310C4447,,0x5A4,64,0,57663,84,86016,,,,
12/05-15:38:26.276495 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,35586,64233167109,993,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xA5920960,0x310C4464,,0x5A4,64,0,57664,52,53248,,,,
12/05-15:38:28.256687 ,129,15,1,Reset outside window,TCP,192.168.1.153,47250,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0x4F4A49B7,0xC11FCCAB,,0x427,64,0,10528,52,53248,,,,
12/05-15:38:28.256708 ,129,15,1,Reset outside window,TCP,192.168.1.153,47260,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0x797AFB1,0xCDF6442D,,0x2C7,64,0,49115,52,53248,,,,
12/05-15:38:28.256723 ,129,15,1,Reset outside window,TCP,192.168.1.153,47248,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0x7107CD70,0x2E862018,,0x5A4,64,0,44207,52,53248,,,,
12/05-15:38:28.256730 ,129,15,1,Reset outside window,TCP,192.168.1.153,47258,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0xC6D8930B,0x4B1A710D,,0x41A,64,0,39816,52,53248,,,,
12/05-15:38:28.256739 ,129,15,1,Reset outside window,TCP,192.168.1.153,47256,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0xF5219F6F,0xAD748252,,0x228,64,0,36868,52,53248,,,,
12/05-15:38:28.256746 ,129,15,1,Reset outside window,TCP,192.168.1.153,47262,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0x17118E0E,0xF6AF6712,,0x1F35,64,0,25284,52,53248,,,,
12/05-15:38:30.265733 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56836,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7C,***AP***,0xFE568EA7,0x6141FA3E,,0x548,64,0,39488,110,112640,,,,
12/05-15:38:30.648404 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59818,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xBFF0A01,0x6D7062BB,,0x263,64,0,1196,52,53248,,,,
12/05-15:38:30.648416 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59814,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x74B7EACF,0xEEDF0CA1,,0x21F,64,0,59386,52,53248,,,,
12/05-15:38:30.648432 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59816,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xDC3B6EFC,0xE0C916F1,,0x2EA,64,0,27572,52,53248,,,,
12/05-15:38:30.648444 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59812,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x66691838,0x9D5D63F7,,0x290,64,0,5484,52,53248,,,,
12/05-15:38:30.648452 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59810,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xCED2BF89,0xCEBC69DA,,0x263,64,0,47676,52,53248,,,,
12/05-15:38:30.648460 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59808,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x6412942A,0xF0A19768,,0x279,64,0,37210,52,53248,,,,
12/05-15:38:32.696476 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,41686,151101112246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xD62A9D29,0xCB495D1E,,0x1C2,64,0,36738,52,53248,,,,
12/05-15:38:32.696490 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,41714,151101112246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xF19B0825,0xA8B48C15,,0x279,64,0,1548,52,53248,,,,
12/05-15:38:32.696497 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,41688,151101112246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xDE42A338,0x9D9F19C1,,0x1D8,64,0,37678,52,53248,,,,
12/05-15:38:32.696510 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,41690,151101112246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x2FCA9B0B,0x22587AFA,,0x1C2,64,0,36136,52,53248,,,,
12/05-15:38:32.696517 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,41712,151101112246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x7E7A47DF,0x233C2D99,,0x117,64,0,15001,52,53248,,,,
12/05-15:38:32.696526 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,41710,151101112246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x48C95F51,0xD095964D,,0xF5,64,0,23224,52,53248,,,,
12/05-15:38:32.696540 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59832,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x9CAC5B01,0x70240E0F,,0x180,64,0,20650,52,53248,,,,
12/05-15:38:37.601057 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56838,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xABBD5775,0x997E21D7,,0x574,64,0,61856,108,110592,,,,
12/05-15:38:37.989305 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CCFD,0x219001B,,0x99B,64,0,21034,52,53248,,,,
12/05-15:38:41.064497 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,58798,35.186.224.53,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x459F3D11,0xE7733E15,,0x13E,64,0,52531,52,53248,,,,
12/05-15:38:41.292545 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,58804,35.186.224.53,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xE1354941,0x66AD068B,,0x13E,64,0,47264,52,53248,,,,
12/05-15:38:42.936596 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,41708,151101112246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB673CA29,0x798B31A5,,0x117,64,0,48183,52,53248,,,,
12/05-15:38:46.121989 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,49190,35.186.224.47,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x65,***AP***,0x529C1DE6,0xE1EC2178,,0x16A,64,0,58183,87,89088,,,,
12/05-15:38:46.174380 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,49190,35.186.224.47,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x529C1E09,0xE1EC2197,,0x16A,64,0,58184,52,53248,,,,
12/05-15:38:47.032525 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59820,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x3D232636,0x54E715D9,,0x43C,64,0,7553,52,53248,,,,
12/05-15:38:47.565658 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x143,***AP***,0xB6B2CCFD,0x219001B,,0x99B,64,0,21035,309,54276,,,,
12/05-15:38:51.332428 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x21904E7,,0x99B,64,0,21036,52,53248,,,,
12/05-15:38:51.332439 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x21909B3,,0x99B,64,0,21037,52,53248,,,,
12/05-15:38:51.332454 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x2190E7F,,0x99B,64,0,21038,52,53248,,,,
12/05-15:38:51.332461 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x219134B,,0x99B,64,0,21039,52,53248,,,,
12/05-15:38:51.334451 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x2191817,,0x99B,64,0,21040,52,53248,,,,
12/05-15:38:51.334467 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x2191CE3,,0x99B,64,0,21041,52,53248,,,,
12/05-15:38:51.334474 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x21921AF,,0x992,64,0,21042,52,53248,,,,
12/05-15:38:51.334488 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x219267B,,0x99B,64,0,21043,52,53248,,,,
12/05-15:38:51.334498 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,44418,104.199.65.187,4070,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xB6B2CDFE,0x21929FD,,0x994,64,0,21044,52,53248,,,,
12/05-15:38:57.050067 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56836,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xFE568F8B,0x6141FEAF,,0x55E,64,0,39495,108,110592,,,,
12/05-15:38:59.896355 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,58800,35.186.224.53,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x74DC89D6,0xFDC49E79,,0x260,64,0,35771,52,53248,,,,
12/05-15:39:04.500003 ,129,15,1,Reset outside window,TCP,192.168.1.153,54652,104.17.69.176,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x3C,*****R**,0xEAFF2A0F,0x0,,0x0,64,0,0,40,40960,,,,
12/05-15:39:04.500009 ,129,15,1,Reset outside window,TCP,192.168.1.153,54652,104.17.69.176,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x3C,*****R**,0xEAFF2A0F,0x0,,0x0,64,0,0,40,40960,,,,
12/05-15:39:05.464265 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,58806,35.186.224.53,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x4D1CC523,0xBDFF960C,,0x5A4,64,0,48377,52,53248,,,,
12/05-15:39:07.600675 ,129,12,1,Consecutive TCP small segments exceeding threshold,TCP,192.168.1.154,56838,3120198117,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x7A,***AP***,0xABBD5857,0x997E227F,,0x574,64,0,61863,108,110592,,,,
12/05-15:39:10.818768 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.153,44978,64233184188,5228,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A****,0xAD3B2457,0xC52B02A9,,0x196,64,0,40169,52,53248,,,,
12/05-15:39:10.865153 ,129,20,1,TCP session without 3-way handshake,TCP,64233184188,5228,192.168.1.153,44978,C4:EA:1D:17:4D:D4,00:24:9B:04:34:61,0x42,***A****,0xC52B02A9,0xAD3B2458,,0x103,106,0,2400,52,53248,,,,
12/05-15:39:10.853627 ,120,3,1,(http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE,TCP,192.168.1.104,8000,116.203.76.176,55508,00:1B:21:AE:28:67,C4:EA:1D:17:4D:D4,0x4242,***A****,0x6FDC4354,0xF60058CB,,0xFA00,51,0,22614,16948,53512,,,,
12/05-15:39:10.962734 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5421,40,40960,,,,
12/05-15:39:10.964960 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5422,40,40960,,,,
12/05-15:39:10.967744 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5423,40,40960,,,,
12/05-15:39:10.970464 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5424,40,40960,,,,
12/05-15:39:10.978994 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5426,40,40960,,,,
12/05-15:39:10.981789 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5427,40,40960,,,,
12/05-15:39:10.983946 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5428,40,40960,,,,
12/05-15:39:10.987765 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5429,40,40960,,,,
12/05-15:39:10.990720 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5430,40,40960,,,,
12/05-15:39:10.991866 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5431,40,40960,,,,
12/05-15:39:10.995726 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5432,40,40960,,,,
12/05-15:39:10.997970 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5433,40,40960,,,,
12/05-15:39:11.000208 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5434,40,40960,,,,
12/05-15:39:11.003979 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5435,40,40960,,,,
12/05-15:39:11.006219 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5436,40,40960,,,,
12/05-15:39:11.009724 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5437,40,40960,,,,
12/05-15:39:11.011969 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5438,40,40960,,,,
12/05-15:39:11.014483 ,129,15,1,Reset outside window,TCP,116.203.76.176,55508,192.168.1.104,8000,C4:EA:1D:17:4D:D4,00:1B:21:AE:28:67,0x3C,*****R**,0xF60058CB,0x0,,0x0,51,0,5439,40,40960,,,,
12/05-15:39:15.704311 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59808,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x6412942A,0xF0A19768,,0x279,64,0,37211,52,53248,,,,
12/05-15:39:15.704325 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59810,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xCED2BF89,0xCEBC69DA,,0x263,64,0,47677,52,53248,,,,
12/05-15:39:15.704332 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59812,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x66691838,0x9D5D63F7,,0x290,64,0,5485,52,53248,,,,
12/05-15:39:15.704346 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59816,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xDC3B6EFC,0xE0C916F1,,0x2EA,64,0,27573,52,53248,,,,
12/05-15:39:15.704352 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59814,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0x74B7EACF,0xEEDF0CA1,,0x21F,64,0,59387,52,53248,,,,
12/05-15:39:15.704359 ,129,20,1,TCP session without 3-way handshake,TCP,192.168.1.151,59818,151.101.12.246,443,00:24:9B:09:87:C0,C4:EA:1D:17:4D:D4,0x42,***A****,0xBFF0A01,0x6D7062BB,,0x263,64,0,1197,52,53248,,,,
12/05-15:39:16.054816 ,129,15,1,Reset outside window,TCP,192.168.1.153,47282,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0x4B55BF0B,0x8C8DAB48,,0x5A4,64,0,44761,52,53248,,,,
12/05-15:39:16.054824 ,129,15,1,Reset outside window,TCP,192.168.1.153,47336,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0xABE4C3E4,0x1EE3FFF7,,0x59F,64,0,61725,52,53248,,,,
12/05-15:39:16.054841 ,129,15,1,Reset outside window,TCP,192.168.1.153,47340,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0xBDBE4D18,0x9D9CEDE6,,0x55C,64,0,2475,52,53248,,,,
12/05-15:39:16.054848 ,129,15,1,Reset outside window,TCP,192.168.1.153,47338,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0xE365340D,0xCE12D4A5,,0x536,64,0,24744,52,53248,,,,
12/05-15:39:16.054862 ,129,15,1,Reset outside window,TCP,192.168.1.153,47342,52.6.184.214,443,00:24:9B:04:34:61,C4:EA:1D:17:4D:D4,0x42,***A*R**,0xB446DEEA,0x13314971,,0x558,64,0,39965,52,53248,,,,
